Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
112,8,730.0284178,30.41785074,302.8310292,12.61795955,42,1.75,39,1.625,312.8793263,62.18063028
113,8,730.2849544,30.42853977,314.3320669,13.09716945,43,1.791666667,40,1.666666667,281.9358574,62.62158055
115,8,730.3863466,30.43276444,338.5933983,14.10805826,42,1.75,39,1.625,284.4915148,58.8035982
116,8,730.3075791,30.42948246,350.0036792,14.58348663,42,1.75,40,1.666666667,306.462485,57.64653903
117,8,730.3323636,30.43051515,361.2210909,15.05087879,42,1.75,41,1.708333333,321.8412661,57.50799419
119,8,730.364539,30.43185579,383.5943262,15.98309693,42,1.75,42,1.75,336.2951193,58.9135365
120,8,730.4346611,30.43477754,394.8266946,16.45111228,42,1.75,43,1.791666667,344.3175008,60.78251748
121,8,730.4678645,30.43616102,406.0684174,16.91951739,42,1.75,43,1.791666667,338.0739959,62.25639254
122,8,730.5225102,30.43843793,417.4304229,17.39293429,42,1.75,44,1.833333333,329.7946178,63.53856655
126,8,730.8519041,30.45216267,465.2820874,19.38675364,42,1.75,43,1.791666667,260.6777139,63.12693935
127,8,730.82097,30.45087375,476.9443652,19.87268188,42,1.75,42,1.75,279.2715763,61.20569395
107,9,707.5934172,29.48305905,104.4433688,4.351807035,36,1.5,36,1.5,360.0255069,64.34396135
108,9,707.6321839,29.48467433,115.362069,4.806752874,36,1.5,36,1.5,380.6570508,60.39980825
109,9,707.6778523,29.48657718,126.2176414,5.259068392,36,1.5,36,1.5,396.1558319,57.55800575
110,9,707.6790831,29.48662846,137.1289398,5.713705826,36,1.5,36,1.5,398.0982977,57.07729008
111,9,707.6657224,29.48607177,147.9839471,6.165997797,36,1.5,37,1.541666667,392.8496917,58.73446328
112,9,707.6376404,29.48490169,158.9213483,6.621722846,36,1.5,37,1.541666667,386.4305126,63.46067416
120,9,707.8298077,29.49290865,249.4692308,10.39455128,37,1.541666667,36,1.5,379.038098,64.64971209
130,9,707.8261278,29.49275533,363.7265038,15.15527099,37,1.541666667,37,1.541666667,337.1290139,64.35526316
131,9,707.9164319,29.496518,375.0328638,15.62636933,37,1.541666667,37,1.541666667,358.3897433,62.41385768
132,9,707.9784644,29.49910268,386.1816479,16.090902,37,1.541666667,37,1.541666667,370.8967929,62.14672897
133,9,707.9460465,29.49775194,397.4483721,16.56034884,37,1.541666667,37,1.541666667,373.4223717,62.37674419
124,10,714.4969592,29.77070663,31.02215465,1.292589777,53,2.208333333,56,2.333333333,355.272899,52.49608696
125,10,714.7080799,29.77950333,42.10469157,1.754362149,51,2.125,57,2.375,344.9161215,52.91347826
126,10,714.6723386,29.77801411,53.47949389,2.228312245,50,2.083333333,59,2.458333333,331.2156336,57.85240175
127,10,714.7515446,29.78131436,65.03839365,2.709933069,47,1.958333333,60,2.5,310.2061747,61.920053
129,10,714.6622579,29.77759408,88.63155409,3.69298142,44,1.833333333,58,2.416666667,344.3333879,60.17932987
