Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
124,8,526.987156,18.82096986,92.35504587,3.298394495,38,1.357142857,36,1.285714286,368.6695286,54.78236915
125,8,526.9326661,18.81902379,112.4695177,4.016768491,38,1.357142857,37,1.321428571,370.8246631,52.03734062
126,8,527.0036069,18.82155739,132.6203787,4.736442097,38,1.357142857,38,1.357142857,367.0301434,54.78178539
127,8,527.1833031,18.82797511,152.8774955,5.459910552,37,1.321428571,37,1.321428571,359.6284045,55.31034483
128,8,527.3446691,18.83373818,173.2840074,6.188714548,37,1.321428571,37,1.321428571,362.8086164,58.81634527
129,8,527.4325843,18.83687801,193.9456929,6.926631889,37,1.321428571,37,1.321428571,370.9538358,57.77788191
130,8,527.3856877,18.83520313,214.3754647,7.656266596,37,1.321428571,36,1.285714286,377.7253387,57.17641597
131,8,527.3799448,18.83499803,234.6090156,8.378893416,38,1.357142857,36,1.285714286,387.6974593,53.77092916
132,8,527.4581056,18.83778949,254.8014572,9.100052043,38,1.357142857,37,1.321428571,389.1255318,52.31785064
133,8,527.5970696,18.84275249,275.0384615,9.822802198,38,1.357142857,37,1.321428571,381.6353297,53.76282051
134,8,527.7278598,18.84742356,295.5046125,10.55373616,38,1.357142857,36,1.285714286,367.4647209,62.18081181
135,8,527.9091769,18.85389918,316.1721854,11.29186377,37,1.321428571,35,1.25,367.4881773,60.29450758
136,8,527.9566855,18.85559591,336.9199623,12.0328558,37,1.321428571,35,1.25,368.4465959,60.45146089
137,8,527.8627087,18.8522396,357.403525,12.76441161,38,1.357142857,36,1.285714286,378.2736026,58.10120706
138,8,527.8001833,18.85000655,377.7296059,13.49034307,38,1.357142857,36,1.285714286,382.4896494,55.131989
139,8,527.9051095,18.85375391,398.0693431,14.21676225,37,1.321428571,37,1.321428571,378.3750754,56.15981735
140,8,528.0018282,18.85720815,418.4972578,14.94633063,37,1.321428571,37,1.321428571,372.3885856,58.75502742
141,8,528.1926941,18.86402479,439.2027397,15.68581213,37,1.321428571,37,1.321428571,359.327369,62.30530165
142,8,528.179558,18.86355564,460.1372007,16.43347145,37,1.321428571,37,1.321428571,365.2770785,63.52762431
143,8,528.204797,18.86445704,480.7675277,17.17026885,37,1.321428571,36,1.285714286,369.1401026,59.31612903
132,9,265.4389636,9.479962987,41.08071749,1.467168482,54,1.928571429,47,1.678571429,347.6341541,34.12692882
133,9,265.4069307,9.478818953,61.79158416,2.206842291,54,1.928571429,48,1.714285714,346.8476667,34.52868447
134,9,265.6055583,9.485912795,82.29156509,2.938984468,54,1.928571429,49,1.75,341.9115881,35.46299903
135,9,265.7903683,9.492513153,102.8630784,3.673681371,55,1.964285714,50,1.785714286,327.3120846,37.24917414
136,9,265.9602771,9.498581326,123.4734411,4.409765754,55,1.964285714,50,1.785714286,324.2982426,36.25727483
137,9,265.9858059,9.499493066,143.9368132,5.140600471,55,1.964285714,51,1.821428571,342.3004029,38.23970723
138,9,265.9681293,9.498861762,164.6900693,5.881788189,54,1.928571429,51,1.821428571,356.5078098,37.21586716
139,9,265.8235836,9.493699414,185.2980193,6.617786405,54,1.928571429,51,1.821428571,372.8767694,35.19687213
140,9,265.9114441,9.496837291,206.2661217,7.366647204,53,1.892857143,52,1.857142857,363.0741506,37.93103448
141,9,266.1103234,9.503940123,227.1262738,8.111652636,54,1.928571429,53,1.892857143,326.5911661,39.85316232
142,9,266.1914347,9.506836953,247.835546,8.851269501,54,1.928571429,54,1.928571429,314.9833642,34.98589744
143,9,266.1846603,9.50659501,268.4264277,9.586658131,56,2,55,1.964285714,315.8637752,33.49562682
146,9,265.8016212,9.492915041,330.8903584,11.8175128,55,1.964285714,55,1.964285714,365.4373201,26.96507666
147,9,265.9579082,9.49849672,351.9340986,12.56907495,55,1.964285714,55,1.964285714,352.6759268,27.74374204
148,9,266.1157895,9.504135338,372.7132632,13.31118797,55,1.964285714,55,1.964285714,336.745061,29.45894737
149,9,266.2649175,9.509461338,393.4464664,14.05165951,54,1.928571429,54,1.928571429,332.0136789,30.59019856
150,9,266.3676215,9.51312934,414.1987847,14.79281374,54,1.928571429,54,1.928571429,338.2885467,36.42342733
151,9,266.0927835,9.503313697,435.2205289,15.54359032,54,1.928571429,52,1.857142857,363.4070517,36.01205895
152,9,266.0761119,9.502718281,456.2375057,16.29419663,54,1.928571429,52,1.857142857,374.2361644,33.90884104
148,10,138.7483404,4.955297871,102.3156307,3.654129666,44,1.571428571,48,1.714285714,337.1953202,64.21122511
149,10,138.9054217,4.960907917,122.4963855,4.374870912,45,1.607142857,48,1.714285714,349.8423147,64.13357401
150,10,139.0566606,4.966309309,142.7606992,5.098596401,45,1.607142857,46,1.642857143,340.3289518,59.07409639
152,10,139.2038008,4.971564314,184.8794233,6.602836547,46,1.642857143,41,1.464285714,334.3685265,61.98492792
161,10,140.6200356,5.022144127,372.414345,13.30051232,50,1.785714286,42,1.5,337.2159022,61.36412078
162,10,140.8606414,5.030737193,392.7259475,14.0259267,49,1.75,44,1.571428571,347.6960347,60.26107226
163,10,140.9206997,5.032882132,413.2536443,14.75905873,49,1.75,45,1.607142857,334.090847,60.72319347
165,10,141.2489137,5.044604061,455.7827436,16.27795513,46,1.642857143,44,1.571428571,352.2329144,63.70328988
166,10,141.3893696,5.049620343,476.5123609,17.0182986,46,1.642857143,45,1.607142857,345.2170671,62.93688119
154,11,567.679397,20.27426418,27.29346734,0.974766691,34,1.214285714,37,1.321428571,297.4184463,32.80780781
155,11,567.4839357,20.26728342,47.20883534,1.686029834,35,1.25,36,1.285714286,293.183015,31.08717435
156,11,567.3366935,20.26202477,67.10685484,2.396673387,35,1.25,36,1.285714286,288.6507119,31.61546185
157,11,567.2132132,20.25761476,86.98598599,3.106642357,35,1.25,36,1.285714286,299.1795004,30.65834166
158,11,567.1061947,20.25379267,106.8446411,3.815880039,35,1.25,37,1.321428571,310.0356814,33.61553589
159,11,566.9643211,20.24872575,126.8959366,4.531997735,35,1.25,37,1.321428571,312.2273928,31.60869565
160,11,566.8045862,20.24302094,146.9112662,5.246830936,35,1.25,37,1.321428571,312.4520392,33.13817097
161,11,566.5917753,20.23542055,166.9799398,5.963569279,35,1.25,36,1.285714286,308.7949709,29.62550201
162,11,566.3871615,20.22811291,187.0822467,6.681508812,35,1.25,35,1.25,310.2279738,33.21457086
163,11,566.2622134,20.22365048,207.0777667,7.395634525,35,1.25,35,1.25,308.8402661,33.57370518
164,11,566.2173058,20.22204664,227.1779744,8.113499087,35,1.25,36,1.285714286,316.2450959,34.84184676
165,11,566.1174168,20.21847917,247.2671233,8.830968689,35,1.25,36,1.285714286,327.632088,34.36105675
166,11,565.9552093,20.21268605,267.443038,9.551537071,36,1.285714286,36,1.285714286,329.4311072,34.2897561
167,11,565.7061704,20.2037918,287.6092067,10.27175738,36,1.285714286,36,1.285714286,321.7006485,32.34829268
168,11,565.4586614,20.19495219,307.7549213,10.99124719,35,1.25,36,1.285714286,317.2387912,31.90186457
169,11,565.313052,20.18975186,327.8842002,11.71015001,35,1.25,36,1.285714286,314.8756141,31.88015717
170,11,565.1594912,20.18426754,348.090998,12.43182136,35,1.25,37,1.321428571,318.1311581,32.07917889
171,11,565.0321324,20.17971902,368.2609542,13.15217694,35,1.25,37,1.321428571,318.8196854,35.0251938
172,11,564.9296875,20.17606027,388.5117188,13.87541853,35,1.25,36,1.285714286,326.6594412,34.07992203
173,11,564.8013632,20.17147726,408.8159688,14.60057032,35,1.25,37,1.321428571,326.3200673,34.49853944
174,11,564.5226378,20.16152278,429.109252,15.32533043,35,1.25,37,1.321428571,317.174508,32.48082596
175,11,564.3139191,20.15406854,449.4600197,16.05214356,35,1.25,36,1.285714286,307.4864696,33.14906219
176,11,564.1521099,20.14828964,469.6751717,16.77411328,35,1.25,36,1.285714286,303.9761607,35.38883448
204,12,328.0835681,11.71727029,97.40187793,3.478638498,36,1.285714286,38,1.357142857,259.3754804,44.09849906
205,12,328.1521336,11.71971906,117.7495362,4.205340578,36,1.285714286,39,1.392857143,285.7379289,43.75996293
206,12,328.2041007,11.72157502,138.4874185,4.94597923,36,1.285714286,38,1.357142857,285.8314927,41.57875116
207,12,328.2450704,11.72303823,158.9652582,5.677330651,36,1.285714286,38,1.357142857,269.7480176,41.84131455
211,12,328.4310823,11.72968151,240.5448659,8.590888067,36,1.285714286,38,1.357142857,259.4418953,43.86044362
212,12,328.425,11.72946429,261.1962963,9.328439153,36,1.285714286,39,1.392857143,267.1378737,42.47265987
213,12,328.4602432,11.73072297,281.8924228,10.06758653,36,1.285714286,38,1.357142857,258.0770246,42.75279851
217,12,328.7216015,11.7400572,363.9180633,12.99707369,35,1.25,39,1.392857143,258.2719597,43.39664804
218,12,328.7317299,11.74041892,384.6484736,13.73744549,35,1.25,40,1.428571429,283.076479,42.6570899
219,12,328.8429907,11.74439252,405.5813084,14.48504673,35,1.25,40,1.428571429,279.2004812,42.06255836
220,12,328.8635071,11.74512525,426.4180095,15.22921462,35,1.25,39,1.392857143,266.5698971,41.50519358
205,13,75.10834236,2.682440799,114.7323944,4.097585513,35,1.25,33,1.178571429,251.6787328,61.03033586
206,13,75.04983749,2.680351339,134.2784399,4.795658567,35,1.25,33,1.178571429,256.360093,61.72372698
211,13,74.54496208,2.662320074,234.8255688,8.386627457,34,1.214285714,34,1.214285714,253.0288869,60.28586957
212,13,74.47835498,2.659941249,254.6093074,9.093189549,34,1.214285714,34,1.214285714,256.7312546,62.75731311
217,13,73.83604777,2.637001706,355.8165038,12.70773228,35,1.25,33,1.178571429,250.5330381,58.42996743
218,13,73.79366812,2.635488147,375.7456332,13.4194869,35,1.25,33,1.178571429,273.1513684,59.06222707
219,13,73.71584699,2.632708821,395.6437158,14.13013271,35,1.25,33,1.178571429,282.2924703,58.89082969
220,13,73.44902386,2.623179424,415.462039,14.83792997,35,1.25,33,1.178571429,279.9804514,60.89067524
221,13,73.18534483,2.613762315,435.7036638,15.56084514,35,1.25,34,1.214285714,256.3645285,56.43918192
220,14,226.2457454,8.080205193,28.32675289,1.011669746,44,1.571428571,42,1.5,461.0558549,38.90395095
221,14,226.2486376,8.080308486,48.65054496,1.737519463,44,1.571428571,42,1.5,480.5260323,38.89570552
222,14,226.2830061,8.081535932,69.21327014,2.471902505,44,1.571428571,43,1.535714286,480.0590792,38.75507442
223,14,226.2943957,8.081942703,89.64821067,3.20172181,44,1.571428571,42,1.5,459.7464879,38.63556457
224,14,226.2078353,8.078851262,109.997344,3.92847657,45,1.607142857,43,1.535714286,442.6926804,39.91047745
225,14,226.1228758,8.075816993,130.1261438,4.647362278,45,1.607142857,43,1.535714286,446.790548,40.98104575
226,14,226.1796368,8.077844173,150.5123217,5.375440059,45,1.607142857,44,1.571428571,470.2145755,40.11867704
227,14,226.2381877,8.079935275,170.9488673,6.10531669,45,1.607142857,43,1.535714286,485.1204034,40.53751617
228,14,226.2897801,8.08177786,191.6248383,6.843744225,46,1.642857143,44,1.571428571,480.430454,41.11909385
229,14,226.3301034,8.083217977,212.2674419,7.580980066,46,1.642857143,43,1.535714286,474.5317821,38.73595868
230,14,226.2613195,8.080761412,232.9100906,8.31821752,46,1.642857143,43,1.535714286,448.6285406,39.7178825
231,14,226.3092784,8.082474227,253.2699742,9.045356222,46,1.642857143,43,1.535714286,419.7379601,39.90914948
232,14,226.3186813,8.082810047,273.5811248,9.770754456,46,1.642857143,42,1.5,416.4488069,40.70736434
233,14,226.2722547,8.081151954,294.071475,10.50255268,46,1.642857143,43,1.535714286,449.1505997,40.66233766
234,14,226.3023715,8.082227555,314.6831357,11.23868342,46,1.642857143,42,1.5,473.6917016,40.64492754
235,14,226.2810631,8.08146654,335.4677741,11.98099193,45,1.607142857,42,1.5,468.9064559,40.42420213
236,14,226.2603748,8.080727673,356.2737617,12.72406292,45,1.607142857,42,1.5,461.8157266,38.42436412
237,14,226.2344273,8.079800976,376.8077696,13.45742034,45,1.607142857,42,1.5,447.1461599,38.30093834
238,14,226.2718771,8.081138467,397.3206413,14.1900229,45,1.607142857,42,1.5,446.7647675,39.30574099
239,14,226.2754209,8.081265031,417.7582492,14.91993747,45,1.607142857,42,1.5,462.466834,38.87264151
240,14,226.4172856,8.086331629,438.5766374,15.66345134,44,1.571428571,42,1.5,479.763584,40.41053342
241,14,226.4715447,8.088269454,459.4864499,16.41023035,44,1.571428571,42,1.5,479.1831224,40.07259159
