Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
173,7,480.0833713,15.00260535,52.04009112,1.626252847,55,1.71875,51,1.59375,265.9399947,37.31465137
174,7,480.1085165,15.00339114,68.41712454,2.138035142,53,1.65625,52,1.625,271.8122691,38.65068797
175,7,480.0727105,15.0022722,84.50621261,2.640819144,53,1.65625,52,1.625,276.3801753,39.64761054
176,7,480.0974026,15.00304383,100.5858071,3.14330647,53,1.65625,52,1.625,273.4049622,40.23579802
177,7,480.1180328,15.00368852,116.7503513,3.648448478,52,1.625,52,1.625,258.2669165,40.31184748
230,8,538.3984169,16.82495053,27.74010554,0.866878298,54,1.6875,53,1.65625,322.5986708,35.12549538
231,8,538.7706422,16.83658257,43.27653997,1.352391874,54,1.6875,54,1.6875,330.1421489,36.73406114
232,8,539.0194089,16.84435653,59.21702691,1.850532091,54,1.6875,53,1.65625,322.0437022,36.96425419
233,8,539.3061407,16.8533169,75.1869117,2.349590991,53,1.65625,53,1.65625,321.318253,36.55042582
234,8,539.5231253,16.86009767,91.06196677,2.845686462,54,1.6875,53,1.65625,327.3759643,37.29303371
235,8,539.8358676,16.86987086,106.8269231,3.338341346,54,1.6875,53,1.65625,326.4708999,36.34720358
236,8,540.1908769,16.8809649,122.6948627,3.83421446,54,1.6875,53,1.65625,327.6166793,36.61531651
237,8,540.4745837,16.88983074,138.56617,4.330192813,54,1.6875,53,1.65625,334.6638242,34.87691634
238,8,540.6599913,16.89562473,154.550283,4.829696343,54,1.6875,53,1.65625,335.6369724,35.18023509
239,8,541.0319379,16.90724806,170.4536038,5.326675119,55,1.71875,54,1.6875,333.1076125,35.70263271
240,8,541.3212592,16.91628935,186.563605,5.830112656,55,1.71875,54,1.6875,323.7110267,37.9322984
241,8,541.7111399,16.92847312,202.6955959,6.33423737,56,1.75,53,1.65625,326.2825492,38.53756477
242,8,541.9536194,16.93605061,218.6640659,6.833252059,56,1.75,52,1.625,329.7999562,36.72246314
243,8,542.2291304,16.94466033,234.7165217,7.334891304,55,1.71875,52,1.625,332.1893881,36.28434783
244,8,542.6120874,16.95662773,250.8341192,7.838566224,56,1.75,53,1.65625,339.8395579,35.91981132
245,8,542.9286321,16.96651975,266.86661,8.339581563,56,1.75,53,1.65625,343.4906695,33.3877551
