Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
91,7,632.9814418,22.59207644,100.0092791,3.569484236,43,1.534735812,43,1.534735812,500.0321607,35.14939242
92,7,632.9204301,22.58989884,113.3663082,4.04621705,41,1.463352751,42,1.499044282,485.0382591,33.66714491
93,7,632.9148936,22.58970124,126.7070922,4.522370047,41,1.463352751,43,1.534735812,474.9190723,33.67965982
94,7,632.847232,22.58728629,140.110021,5.00074109,42,1.499044282,43,1.534735812,472.2848134,35.37000701
95,7,632.7569638,22.58406448,153.5912256,5.481905916,42,1.499044282,44,1.570427343,475.5508834,36.47632312
96,7,632.6601942,22.58061062,166.9875173,5.96004007,42,1.499044282,43,1.534735812,491.0409804,35.68052668
97,7,632.6898212,22.58166806,180.389271,6.438369169,43,1.534735812,43,1.534735812,498.3012808,36.69484536
98,7,632.7055215,22.58222843,193.8452624,6.918634099,43,1.534735812,43,1.534735812,504.8384155,36.96117166
99,7,632.7471186,22.58371309,207.2162712,7.395865866,43,1.534735812,43,1.534735812,502.4394962,36.27894381
100,7,632.6843177,22.58147163,220.65241,7.875422226,44,1.570427343,42,1.499044282,481.2890798,35.80949153
101,7,632.6374072,22.57979732,234.1607022,8.357553848,44,1.570427343,43,1.534735812,459.549551,37.25253207
102,7,632.564276,22.57718716,247.6434371,8.838773291,44,1.570427343,42,1.499044282,439.3002759,36.84651792
103,7,632.548103,22.57660992,261.25271,9.324509071,44,1.570427343,42,1.499044282,423.3007136,34.92750678
104,7,632.5375683,22.57623392,274.8278689,9.809027267,44,1.570427343,42,1.499044282,417.670693,36.50204638
105,7,632.5517241,22.57673916,288.4931034,10.2967604,44,1.570427343,42,1.499044282,431.1356005,37.03517241
106,7,632.5139276,22.57539015,302.1462396,10.78406173,44,1.570427343,41,1.463352751,447.2224574,37.43006263
107,7,632.4466155,22.57298767,315.7487788,11.26955717,44,1.570427343,42,1.499044282,471.9331981,38.44421199
108,7,632.3309859,22.56886068,329.4422535,11.75829824,43,1.534735812,42,1.499044282,484.9396664,38.66008463
109,7,632.3967236,22.57120696,343.0035613,12.24232207,42,1.499044282,42,1.499044282,493.1604081,36.01921708
110,7,632.3032028,22.56786906,356.655516,12.72958123,42,1.499044282,42,1.499044282,494.6249862,35.20483642
111,7,632.273767,22.56681845,370.354539,13.21852033,42,1.499044282,42,1.499044282,485.3006378,32.72051465
