Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
101,4,386.7453184,13.80353233,207.5131086,7.406460448,33,1.177820507,32,1.142128976,483.3598864,42.25653798
102,4,386.2047441,13.78423841,221.1922597,7.894690285,33,1.177820507,31,1.106437446,489.0356826,42.73625
103,4,385.5997491,13.76264521,234.9247177,8.38482273,32,1.142128976,31,1.106437446,500.8400551,42.5339196
104,4,385.0671642,13.74363644,248.6865672,8.8760042,33,1.177820507,31,1.106437446,491.3048667,42.87810945
105,4,384.4932015,13.72315083,262.3794808,9.364725246,32,1.142128976,32,1.142128976,486.1712367,41.14567901
106,4,384.0121803,13.70598245,276.3081608,9.861861151,33,1.177820507,32,1.142128976,478.1914917,42.61632156
107,4,383.4283951,13.68514626,290.2604938,10.35984127,32,1.142128976,31,1.106437446,473.9868244,39.19135802
108,4,382.8515337,13.6645572,304.4969325,10.86796156,33,1.177820507,32,1.142128976,474.0570585,39.40490798
109,4,382.2590286,13.64340978,318.5990037,11.37128606,33,1.177820507,31,1.106437446,468.0459939,42.50062267
110,4,381.7326608,13.62462291,332.5624212,11.8696618,33,1.177820507,30,1.070745915,482.6749039,43.3556116
111,4,381.1546261,13.60399197,346.513308,12.3675903,33,1.177820507,30,1.070745915,497.5269156,44.45247148
112,4,380.5057471,13.58083248,360.4150702,12.86376548,32,1.142128976,30,1.070745915,495.4039627,44.30268199
113,4,379.9936948,13.56255655,374.2900378,13.35898431,33,1.177820507,31,1.106437446,495.0399101,44.77301387
114,4,379.4465174,13.54302695,388.1915423,13.85515028,32,1.142128976,31,1.106437446,495.6455987,43.99626866
115,4,378.9366626,13.52482946,402.2338611,14.35634213,33,1.177820507,32,1.142128976,484.7850129,44.21315469
116,4,378.369697,13.50459358,416.4121212,14.86238593,32,1.142128976,32,1.142128976,468.833213,42.74787879
117,4,377.7339004,13.48190103,430.7326853,15.37350878,33,1.177820507,32,1.142128976,470.9669529,43.40097205
118,4,377.2235872,13.46368717,445.034398,15.8839588,33,1.177820507,31,1.106437446,472.5010556,44.12269939
119,4,376.6429463,13.44296321,459.2496879,16.39132425,33,1.177820507,31,1.106437446,479.1923983,45.24094881
120,4,376.0581542,13.42209109,473.4310999,16.89748055,33,1.177820507,30,1.070745915,491.2356326,46.89506953
134,5,275.1603928,9.820895555,33.45826514,1.194176691,49,1.748884995,48,1.713193465,289.3041922,46.44019661
135,5,275.1535983,9.820653049,47.28732546,1.687757019,50,1.784576526,48,1.713193465,281.279355,45.1546724
136,5,275.2288136,9.823337597,61.25688559,2.186352001,50,1.784576526,48,1.713193465,284.89911,44.98782425
137,5,275.3528796,9.827765703,75.33036649,2.688656074,50,1.784576526,48,1.713193465,285.920961,42.70209424
138,5,275.5176349,9.833646071,89.40145228,3.190874662,50,1.784576526,48,1.713193465,290.1592464,41.90508299
139,5,275.5482705,9.834739505,103.3345379,3.688167814,50,1.784576526,49,1.748884995,284.041323,43.68904959
140,5,275.4979188,9.832942376,117.5655567,4.196094655,51,1.820268056,48,1.713193465,273.8136311,45.43496358
142,5,275.603928,9.836726005,146.5968358,5.232265438,51,1.820268056,45,1.606118873,280.0978723,44.42498636
143,5,275.6749193,9.839259793,160.613563,5.732543883,51,1.820268056,46,1.641810404,286.6590057,44.71336207
144,5,275.65317,9.838483526,174.6766116,6.234475613,51,1.820268056,47,1.677501934,287.6937723,42.33706667
145,5,275.7353716,9.84141743,188.8850817,6.741597657,51,1.820268056,47,1.677501934,289.5022982,41.39641539
146,5,275.7725857,9.842745656,203.1142264,7.249457608,51,1.820268056,48,1.713193465,292.3364382,42.07002075
147,5,275.8167861,9.844323236,217.2697032,7.75468824,50,1.784576526,49,1.748884995,296.6759886,42.50435228
148,5,275.9324463,9.848451325,231.4825998,8.261968274,49,1.748884995,50,1.784576526,299.1674933,42.857289
149,5,275.8606557,9.845889011,245.8155738,8.773534052,49,1.748884995,50,1.784576526,294.2070882,44.54098361
151,5,275.9220986,9.848082,275.009539,9.815511351,49,1.748884995,49,1.748884995,301.415299,44.45791424
152,5,276.0747065,9.853528811,289.346318,10.32721294,48,1.713193465,48,1.713193465,312.2934255,44.49520767
153,5,276.1459545,9.856071762,303.6319408,10.83708868,48,1.713193465,49,1.748884995,315.5876987,45.38424947
154,5,276.2121849,9.858435624,318.0042017,11.35005667,48,1.713193465,50,1.784576526,312.7135596,45.32493438
155,5,276.329363,9.862617892,332.4282755,11.86487394,48,1.713193465,50,1.784576526,314.8140319,45.43329886
156,5,276.4154242,9.865689546,346.9326478,12.38255719,48,1.713193465,51,1.820268056,317.3597413,43.8688946
157,5,276.4277635,9.866129955,361.3763496,12.89807501,48,1.713193465,50,1.784576526,318.7327467,43.11151079
158,5,276.3668394,9.86395548,375.8316062,13.41400524,48,1.713193465,50,1.784576526,311.1110986,43.55647668
159,5,276.2631579,9.860254929,390.4347368,13.93521332,50,1.784576526,49,1.748884995,312.0496568,43.8811152
