Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
80,3,447.7095027,12.78648217,320.9468242,9.166168733,49,1.399428921,52,1.485108243,352.1758178,31.12746063
81,3,447.6317085,12.78426039,336.0837026,9.598474558,50,1.427988695,51,1.456548469,367.085619,32.28690945
82,3,447.6945131,12.78605407,351.239743,10.03132764,50,1.427988695,51,1.456548469,371.9147609,30.85565991
83,3,447.7376482,12.787286,366.4367589,10.46535098,51,1.456548469,50,1.427988695,375.3220236,31.33925049
84,3,447.826581,12.7898259,381.6245059,10.8991096,51,1.456548469,50,1.427988695,369.8514219,31.4229249
85,3,447.7502468,12.78764581,396.8953603,11.33524175,52,1.485108243,49,1.399428921,366.0827561,32.21777778
86,3,447.7586377,12.78788545,412.225074,11.77305491,52,1.485108243,49,1.399428921,351.6315764,32.59674235
87,3,447.8592593,12.79075918,427.5911111,12.21190545,53,1.513668017,49,1.399428921,341.9893836,33.57544379
88,3,447.8198421,12.78963344,443.023692,12.65265648,53,1.513668017,49,1.399428921,341.9632925,33.45212241
89,3,447.7769498,12.78840844,458.4153005,13.09223734,53,1.513668017,48,1.370869147,350.628274,32.88486352
90,3,447.7549603,12.78778043,473.8457341,13.53292703,53,1.513668017,49,1.399428921,360.261551,33.33994054
74,4,481.8649446,13.76195387,29.04428044,0.829498083,41,1.17095073,41,1.17095073,371.432535,34.39704797
75,4,481.9614243,13.76470931,43.82863501,1.251735906,41,1.17095073,41,1.17095073,366.6021016,34.93180133
76,4,481.995539,13.76568362,58.53234201,1.671670454,41,1.17095073,41,1.17095073,373.6725305,35.42304833
77,4,482.0757121,13.76797334,73.21514243,2.091007914,41,1.17095073,41,1.17095073,387.0463989,35.75112444
78,4,482.1748304,13.77080414,87.89525245,2.510268537,41,1.17095073,41,1.17095073,387.8695356,36.44511278
79,4,482.2329287,13.77246341,102.5189681,2.92791855,41,1.17095073,40,1.142390956,392.0659477,34.42488619
80,4,482.4090909,13.77749456,117.3166667,3.350537475,42,1.199510504,40,1.142390956,392.4983662,35.6505295
81,4,482.5639667,13.78191778,132.0423921,3.771100864,42,1.199510504,41,1.17095073,381.0237609,33.6785174
82,4,482.6913208,13.78555498,146.8037736,4.192682581,42,1.199510504,41,1.17095073,375.5541178,34.72809668
83,4,482.8867069,13.79113517,161.6412387,4.616437229,41,1.17095073,41,1.17095073,369.9336644,36.0407855
84,4,482.9969766,13.79428444,176.5631141,5.042602619,41,1.17095073,41,1.17095073,366.942899,35.66263238
85,4,483.0498113,13.79579339,191.4618868,5.468108197,41,1.17095073,42,1.199510504,369.7570202,34.98037736
86,4,483.1834586,13.79961033,206.4172932,5.895231224,41,1.17095073,42,1.199510504,374.2925352,35.3959429
87,4,483.3242836,13.80363226,221.3182504,6.32079919,40,1.142390956,42,1.199510504,374.5817686,34.98567119
88,4,483.4816479,13.80812655,236.2696629,6.747808152,40,1.142390956,42,1.199510504,370.3022994,35.13248503
89,4,483.6268657,13.81227394,251.1529851,7.172872468,41,1.17095073,41,1.17095073,376.1051575,34.02910448
90,4,483.7674074,13.81628778,266.1859259,7.60220986,41,1.17095073,42,1.199510504,366.3535166,33.76757957
91,4,483.8814815,13.8195457,281.1466667,8.029485232,41,1.17095073,41,1.17095073,364.1781951,35.07851852
92,4,484.0311573,13.82382041,296.2952522,8.462125411,41,1.17095073,41,1.17095073,360.5527412,35.11795252
93,4,484.1201493,13.826362,311.3470149,8.89200035,41,1.17095073,41,1.17095073,363.3370712,35.25298507
94,4,484.212782,13.82900757,326.5744361,9.326892056,41,1.17095073,40,1.142390956,368.1067945,35.33007519
95,4,484.3295282,13.83234182,341.6377473,9.757096819,42,1.199510504,40,1.142390956,375.3905009,36.13089802
96,4,484.4483283,13.83573472,356.7469605,10.18861253,42,1.199510504,40,1.142390956,385.0810045,36.53302961
97,4,484.6055257,13.84022424,372.0168841,10.6247181,42,1.199510504,39,1.113831182,386.5020419,36.00306748
98,4,484.7366003,13.84396771,387.229709,11.05919294,42,1.199510504,40,1.142390956,384.6889829,34.40933435
99,4,484.93114,13.84952372,402.3542464,11.4911463,41,1.17095073,40,1.142390956,376.2078421,36.37566947
100,4,485.0847328,13.85391029,417.5740458,11.92582033,41,1.17095073,40,1.142390956,364.7591201,38.02135774
101,4,485.3588771,13.86173979,432.9279211,12.36432354,40,1.142390956,41,1.17095073,359.8475228,37.56103108
102,4,485.3962264,13.86280648,448.1788679,12.79988713,40,1.142390956,41,1.17095073,370.706509,34.57962264
103,4,485.5052553,13.86592032,463.5487988,13.23884888,40,1.142390956,42,1.199510504,375.3705112,34.39744553
104,4,485.5718563,13.86782243,478.9416168,13.67846429,40,1.142390956,41,1.17095073,381.8079908,34.80389222
108,5,478.3685567,13.66209782,29.37886598,0.83905377,49,1.399428921,50,1.427988695,290.2477868,32.95721649
109,5,478.471747,13.66504491,43.99481597,1.256481997,49,1.399428921,49,1.399428921,281.7741735,33.9694142
111,5,478.507837,13.66607563,73.35788924,2.09508473,50,1.427988695,48,1.370869147,278.5236495,35.02509148
117,5,479.5550363,13.69598341,161.817757,4.621478553,50,1.427988695,49,1.399428921,281.5447407,34.06337662
118,5,479.6998453,13.70011912,176.669933,5.04565334,49,1.399428921,50,1.427988695,293.2184807,34.25786488
120,5,479.9282419,13.70664208,206.4177345,5.895243826,49,1.399428921,50,1.427988695,292.4227537,35.07278319
121,5,480.1714727,13.71358869,221.3686921,6.322239794,48,1.370869147,50,1.427988695,284.3009875,35.16683831
122,5,480.2840206,13.71680304,236.3484536,6.750058396,48,1.370869147,50,1.427988695,283.3207961,35.09592573
123,5,480.5246407,13.72367509,251.3151951,7.177505149,49,1.399428921,50,1.427988695,280.2728511,34.03181119
124,5,480.8745501,13.73366843,266.3732648,7.607560215,49,1.399428921,50,1.427988695,281.7343144,33.8663926
125,5,481.1886212,13.74263822,281.3644285,8.035704461,49,1.399428921,50,1.427988695,290.4111105,33.61219262
126,5,481.3205521,13.74640614,296.3997955,8.465111143,49,1.399428921,50,1.427988695,290.8924375,34.38508682
127,5,481.4004086,13.74868682,311.4473953,8.894867191,50,1.427988695,50,1.427988695,296.1449738,36.02247191
128,5,481.3830769,13.74819184,326.6220513,9.328251935,50,1.427988695,49,1.399428921,289.3996732,35.86659826
129,5,481.4292331,13.74951005,341.741122,9.760049176,50,1.427988695,49,1.399428921,285.4773091,37.71693258
130,5,481.5,13.75153113,356.8241986,10.19081843,51,1.456548469,49,1.399428921,291.6430421,37.65615305
131,5,481.7528557,13.75875263,371.9859813,10.62383552,50,1.427988695,49,1.399428921,288.2391237,37.41662338
132,5,481.9895725,13.76551321,387.1887383,11.05802282,49,1.399428921,49,1.399428921,292.5632563,36.64650678
133,5,482.1887782,13.77120248,402.3917147,11.49221639,49,1.399428921,48,1.370869147,290.2535814,36.37316562
134,5,482.5169536,13.7805751,417.6786646,11.92880822,50,1.427988695,49,1.399428921,289.8361796,35.90406674
136,5,482.8163055,13.78912452,448.1584107,12.79930288,50,1.427988695,50,1.427988695,297.3411954,37.35946364
137,5,482.9273944,13.79229719,463.4711637,13.23663165,50,1.427988695,50,1.427988695,297.580701,37.12667353
146,6,380.5540335,10.86853715,28.41755454,0.811598932,50,1.427988695,50,1.427988695,356.3507494,34.12119675
147,6,380.6151873,10.87028369,42.87275526,1.224436197,50,1.427988695,50,1.427988695,353.2060803,34.06554019
148,6,380.5069552,10.86719261,57.42658423,1.640090262,50,1.427988695,50,1.427988695,360.7267763,34.27249357
