Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
128,10,651.1141732,21.70380577,221.9285714,7.397619048,50,1.666666667,45,1.5,389.8633144,31.6
129,10,651.2758229,21.7091941,234.3132804,7.810442679,51,1.7,44,1.466666667,396.0173775,31.24163358
130,10,651.3994318,21.71331439,246.6176136,8.220587121,51,1.7,44,1.466666667,407.7634187,32.82453152
131,10,651.4840909,21.71613636,259.0068182,8.633560606,51,1.7,43,1.433333333,413.8746579,31.79647527
132,10,651.5768362,21.71922787,271.4830508,9.049435028,51,1.7,44,1.466666667,413.9323409,32.25056433
133,10,651.7626741,21.72542247,283.8824513,9.462748375,50,1.666666667,45,1.5,410.0812062,32.99331849
134,10,651.8905309,21.72968436,296.2911877,9.876372925,50,1.666666667,46,1.533333333,405.4844289,33.0284153
135,10,652.0439914,21.73479971,308.7542918,10.29180973,49,1.633333333,47,1.566666667,402.6443773,32.16416309
136,10,652.2005236,21.74001745,321.1439791,10.7047993,49,1.633333333,49,1.633333333,394.5119047,31.35007849
137,10,652.2566327,21.74188776,333.5096939,11.1169898,49,1.633333333,50,1.666666667,395.224134,35.58439572
138,10,652.3771314,21.74590438,345.946339,11.53154463,49,1.633333333,51,1.7,393.4243338,34.62988967
139,10,652.4890981,21.7496366,358.407334,11.94691113,48,1.6,53,1.766666667,392.9674521,32.81575037
140,10,652.5693359,21.7523112,370.8378906,12.36126302,48,1.6,54,1.8,404.0633348,30.96632504
141,10,652.7307506,21.75769169,383.3723971,12.7790799,48,1.6,55,1.833333333,408.8869092,30.69375907
142,10,652.8722168,21.76240723,395.9433688,13.19811229,47,1.566666667,55,1.833333333,416.0530219,30.11127238
143,10,652.9243009,21.76414336,408.5110897,13.61703632,47,1.566666667,56,1.866666667,416.6998845,29.75529865
144,10,653.0983133,21.76994378,421.2168675,14.04056225,47,1.566666667,56,1.866666667,404.8509978,32.05590361
145,10,653.1925108,21.77308369,433.8574172,14.46191391,47,1.566666667,57,1.9,404.9603065,35.02881844
146,10,653.3441433,21.77813811,446.5164569,14.8838819,47,1.566666667,56,1.866666667,393.2299413,35.42622158
147,10,653.4211041,21.78070347,459.2755252,15.30918417,47,1.566666667,56,1.866666667,388.5982856,33.086468
148,10,653.5915423,21.78638474,471.9845771,15.73281924,46,1.533333333,55,1.833333333,377.7485226,35.27457795
130,11,354.6063455,11.82021152,23.04347826,0.768115942,48,1.6,44,1.466666667,466.1542866,36.01822457
131,11,354.867534,11.8289178,34.72501478,1.157500493,49,1.633333333,44,1.466666667,464.9983517,36.50029568
132,11,355.008918,11.8336306,46.72770511,1.55759017,49,1.633333333,44,1.466666667,444.4957745,37.27170036
133,11,355.1385256,11.83795085,58.7372176,1.957907253,49,1.633333333,44,1.466666667,427.2956887,37.34780024
134,11,355.3665292,11.84555097,70.74071892,2.358023964,49,1.633333333,45,1.5,415.0595764,37.13325472
135,11,355.583043,11.8527681,82.8524971,2.761749903,49,1.633333333,45,1.5,410.7195056,37.03658537
136,11,355.8379152,11.86126384,94.94387171,3.164795724,48,1.6,45,1.5,413.5281576,36.7352773
137,11,356.1489955,11.87163318,106.9285714,3.564285714,49,1.633333333,47,1.566666667,429.1033088,36.27607362
138,11,356.4037199,11.880124,118.940919,3.964697301,49,1.633333333,47,1.566666667,446.4454642,36.5607221
139,11,356.5895522,11.88631841,130.9008529,4.363361763,49,1.633333333,49,1.633333333,462.5870624,36.88592751
140,11,356.8944067,11.89648022,142.8217459,4.760724865,50,1.666666667,49,1.633333333,463.0185502,41.15907902
141,11,357.1156602,11.90385534,154.7200614,5.15733538,49,1.633333333,50,1.666666667,465.7203252,40.81432225
142,11,357.4005038,11.91335013,166.8554156,5.561847187,49,1.633333333,52,1.733333333,459.4443704,37.96072508
144,11,357.9331055,11.93110352,190.9780273,6.365934245,49,1.633333333,53,1.766666667,445.8581039,39.69873047
150,11,359.2519084,11.97506361,264.6305344,8.821017812,49,1.633333333,52,1.733333333,453.5098074,37.51299032
151,11,359.3439126,11.97813042,276.8990635,9.229968783,49,1.633333333,51,1.7,450.4952688,38.57960458
152,11,359.5161804,11.98387268,289.1061008,9.636870027,49,1.633333333,49,1.633333333,446.4587654,39.07851459
153,11,359.7588267,11.99196089,301.42151,10.04738367,48,1.6,48,1.6,441.281649,36.17563893
154,11,359.9510839,11.99836946,313.6709283,10.45569761,48,1.6,47,1.566666667,423.5727412,36.58
155,11,360.1696833,12.00565611,325.7946833,10.85982278,49,1.633333333,46,1.533333333,405.8726047,37.50056561
156,11,360.3894009,12.01298003,338.125,11.27083333,49,1.633333333,45,1.5,402.338572,36.3485023
157,11,360.6131855,12.02043952,350.5507585,11.68502528,48,1.6,44,1.466666667,406.7984094,37.13893754
158,11,360.7627716,12.02542572,363.0093952,12.10031317,48,1.6,45,1.5,415.9425731,38.20129108
162,11,361.6975273,12.05658424,412.9833237,13.76611079,48,1.6,45,1.5,436.0989617,34.52731455
163,11,361.9468626,12.06489542,425.526286,14.18420953,48,1.6,46,1.533333333,425.6795275,35.40474845
164,11,362.2114001,12.07371334,438.134477,14.60448257,49,1.633333333,47,1.566666667,421.3472904,36.12174875
